"","GND","Low","Med","Hi","real_mean","real_count"
"170",17.05,0.000782759107083916,3.11021777757877e-05,7.8571565232515e-07,6.72189470728224e-05,7172
"171",17.15,0.000768707327718119,3.02308878037643e-05,7.54109352775408e-07,6.11472822169311e-05,7136
"172",17.25,0.000754982049348897,2.93884586595102e-05,7.2392988427464e-07,5.4716257156376e-05,7562
"173",17.35,0.000741573980952762,2.857378859368e-05,6.95105898024164e-07,3.59116139803191e-05,7575
"174",17.45,0.000728474143838144,2.77858234144868e-05,6.67569955884627e-07,2.45976383106715e-05,7059
"175",17.55,0.000715673859521144,2.70235542002472e-05,6.41258297454503e-07,2.07280189711122e-05,6761
"176",17.65,0.00070316473818657,2.62860151331694e-05,6.1611062211529e-07,1.53180075932843e-05,6371
"177",17.75,0.000690938667624399,2.55722814472711e-05,5.92069885012226e-07,1.0346463699496e-05,5710
"178",17.85,0.000678987802650447,2.48814674839077e-05,5.69082106015137e-07,6.61849270479847e-06,5246
"179",17.95,0.000667304554982681,2.4212724848746e-05,5.47096190773865e-07,3.28809418178899e-06,4691
"180",18.05,0.000655881583551366,2.35652406644111e-05,5.26063763047187e-07,4.80990788326825e-06,4037
"181",18.15,0.000644711785222286,2.29382359133857e-05,5.05939007543593e-07,2.94142031958635e-06,3877
"182",18.25,0.000633788285913463,2.23309638660768e-05,4.8667852256716e-07,9.67004435107061e-07,3316
"183",18.35,0.000623104432086759,2.17427085921423e-05,4.68241181812507e-07,5.20658768018612e-07,2823
"184",18.45,0.000612653782596749,2.11727835305064e-05,4.50588004699559e-07,1.2462766041119e-06,2617
"185",18.55,0.000602430100880141,2.06205301741035e-05,4.33682034682212e-07,0,2376
"186",18.65,0.000592427347469902,2.00853167649644e-05,4.17488225004934e-07,0,2259
"187",18.75,0.000582639672819046,1.95665370966612e-05,4.01973331418407e-07,0,2341
"188",18.85,0.000573061410419812,1.9063609358498e-05,3.87105811399512e-07,0,2451
"189",18.95,0.000563687070204689,1.85759750427577e-05,3.72855729452674e-07,0,1929
"190",19.05,0.000554511332216416,1.81030979027395e-05,3.59194668098953e-07,0,1873
"191",19.15,0.000545529040534754,1.76444629655017e-05,3.4609564418641e-07,7.33240929378807e-07,1805
"192",19.25,0.000536735197448409,1.71995755885671e-05,3.33533030180503e-07,0,1647
"193",19.35,0.00052812495786109,1.67679605666193e-05,3.21482480116625e-07,0,1616
"194",19.45,0.000519693624030168,1.63491612795712e-05,3.0992085991851e-07,0,1456
"195",19.55,0.000511436639974259,1.59427388821446e-05,2.98826181806374e-07,0,1424
"196",19.65,0.000503349587174554,1.55482715323938e-05,2.88177542537266e-07,0,1269
"197",19.75,0.000495428179272598,1.51653536571298e-05,2.77955065237404e-07,0,1323
"198",19.85,0.000487668258154631,1.47935952523201e-05,2.68139844602378e-07,0,1093
"199",19.95,0.000480065788467561,1.44326212166445e-05,2.58713895255987e-07,0,1091
"200",20.05,0.000472616854489459,1.40820707164923e-05,2.49660103072361e-07,0,1028
"201",20.15,0.000465317655525771,1.37415965807807e-05,2.40962179278939e-07,0,926
"202",20.25,0.000458164502115537,1.3410864724067e-05,2.32604617169821e-07,0,1003
"203",20.35,0.000451153812280772,1.30895535965088e-05,2.24572651270434e-07,0,849
"204",20.45,0.000444282107916218,1.27773536593082e-05,2.1685221880295e-07,0,691
"205",20.55,0.000437546011317565,1.24739668843524e-05,2.09429923318045e-07,0,793
"206",20.65,0.000430942241840675,1.21791062768297e-05,2.02293000354641e-07,0,866
"207",20.75,0.000424467612686535,1.18924954196707e-05,1.95429285013797e-07,0,907
"208",20.85,0.000418119027806682,1.16138680387251e-05,1.88827181327827e-07,0,837
"209",20.95,0.000411893478924061,1.13429675876422e-05,1.82475633329646e-07,0,892
"210",21.05,0.000405788042664508,1.10795468514815e-05,1.76364097661717e-07,0,993
"211",21.15,0.000399799877794297,1.08233675681299e-05,1.70482517766946e-07,0,913
"212",21.25,0.000393926222559356,1.05742000666525e-05,1.64821299451998e-07,0,705
"213",21.35,0.000388164392122,1.03318229217488e-05,1.593712877048e-07,0,587
"214",21.45,0.000382511776091182,1.0096022623532e-05,1.54123744868228e-07,0,692
"215",21.55,0.000376965836142466,9.86659326188949e-06,1.49070329932784e-07,0,668
"216",21.65,0.000371524103724087,9.64333622472026e-06,1.44203078948932e-07,0,796
"217",21.75,0.000366184177845623,9.42605990938398e-06,1.39514386484138e-07,0,830
"218",21.85,0.000360943722945958,9.21457944672949e-06,1.3499698806478e-07,0,970
"219",21.95,0.000355800466837382,9.00871643710384e-06,1.30643943546796e-07,0,835
"220",22.05,0.000350752198722774,8.80829869777396e-06,1.26448621362329e-07,0,1021
"221",22.15,0.000345796767282989,8.61316002122175e-06,1.22404683592829e-07,0,1365
"222",22.25,0.000340932078831666,8.42313994380163e-06,1.18506071822085e-07,0,1556
"223",22.35,0.000336156095534811,8.23808352427516e-06,1.14746993725412e-07,0,1587
"224",22.45,0.000331466833692623,8.05784113176204e-06,1.11121910353901e-07,0,1539
"225",22.55,0.000326862362081127,7.88226824267019e-06,1.07625524075032e-07,0,1573
"226",22.65,0.000322340800351301,7.71122524618965e-06,1.04252767133296e-07,0,1725
"227",22.75,0.000317900317483467,7.54457725793244e-06,1.00998790796586e-07,0,1736
"228",22.85,0.000313539130294826,7.38219394148308e-06,9.78589550561731e-08,0,1889
"229",22.95,0.000309255501998094,7.22394933717946e-06,9.4828818849936e-08,0,1916
"230",23.05,0.000305047740809282,7.06972169810516e-06,9.19041307803146e-08,0,1910
"231",23.15,0.000300914198602768,6.91939333298284e-06,8.90808203001042e-08,0,1283
"232",23.25,0.000296853269611849,6.77285045532472e-06,8.63549893407752e-08,0,899
"233",23.35,0.000292863389173074,6.62998303888236e-06,8.37229043594594e-08,0,665
"234",23.45,0.00028894303251132,6.49068467897694e-06,8.11809887821253e-08,0,575
"235",23.55,0.000285090713572407,6.35485245946994e-06,7.87258158217478e-08,0,567
"236",23.65,0.000281304983880635,6.22238682512384e-06,7.63541016514915e-08,0,430
